doc_id,content,label
30202,106540 135854 85372 106540 135854 85372 106540 41229 135854 85372 123257 106540 85372 41229 123257 135854 85372 135854 106540 123257 118894 106540 85372 41229 85372 85372 118894 106540 85372 43155 43155 43155 43155 43155 85372 106540 41229 135854,so-hoa
30203,119833 124487 123037 147836 124487 105970 123037 147836 124487 105970 124487 105970 124487 147836 69241 119833 105970 158124 158124 119833 158124 69241 119833 119833 69241,so-hoa
30204,75368 97810 76902 97810 158562 158562 158562 80638 146019 155683 75368 97810 76902 80638 76902 97810 80638 97810 80638 75368 76902 155683 75368 155683 158562 97810 75368 75368 158562,so-hoa
30205,23513 159610 5643 66925 102962 139985 23513 139985 66925 139985 23513 102962 158185 158185 102962 158185 102962 158185 5643 158185 102962 158185 5643 159610 23513 5643 159610 139985 159610 23513 5643 139985 102962 159610 5643 158185 102962 158185 66925 159610 23513 5643 158185 102962 66925 139985 159610 5643 66925 139985 23513 102962 102962 102962 5643 5643 5643 5643 66925 159610 23513 5643 158185,so-hoa
30206,15755 124244 124244 41229 142428 41229 135854 15755 124244 41229 41229 41229 41229 41229 43259 160357 41229 41229 15755 124244 160357 43259 43259 160357 135854 43259 160357 41229 15755 124244 142428 41229 43259 160357 41229 41229 43259 160357 41229 15755 124244 142428 43259 160357 43259 160357 43259 160357 135854 15755 124244 142428 41229 135854 135854 43259 43259 43259 160357 43259 160357 142428 142428 41229 15755 124244 41229 15755 124244 41229 135854 41229,so-hoa
30207,83974 162832 695 40666 134689 161545 83974 83974 83974 81499 134689 161545 83974 40666 83974 81499 695 695 695 134689 161545 162832 40666 162832 134689 161545 134689 161545 134689 83974 40666 134689 161545 134689 161545 134689 161545 162832 134689 161545 83974 83974 81499 83974 83974 83974 83974 81499 83974 134689 161545 134689 161545 162832,so-hoa
30208,95972 95972 83146 95972 83146 58520 83146 83900 58520 95972 83900 83146 95972 95972 119957 41633 16246 41633 83900 83900 83900 95972 95972 119957 41633 16246 41633,so-hoa
30209,158185 158185 119833 119833 132254 150565 83900 150565 158185 45002 132254 83900 158185 119833 119833 45002 150565 83900 83900 158185 45002 45002 45002 45002 150565 132254 45002 83900 158185 119833 132254 83900 66530 158185 66530 119833 132254,so-hoa
30210,10874 119833 4706 43029 107421 10874 84727 119833 4706 107421 119833 4706 10874 33818 84727 119833 4706 10874 33818 43029 107421 4706 10874 10874 43029 107421 43029 107421 107421 107421 10874 84727 4706 10874 10874,so-hoa
30211,67959 50804 101041 50804 101041 149185 131453 67959 149185 131453 67959 149185 50804 101041 149185 131453 149185 50804 101041 149185 149185 50804 101041 50804 101041 28294 28294 28294 28294 50804 101041 15332 15332 15332 15332 50804 101041 50804 50804 101041 50804,so-hoa
30212,46175 142291 151844 124005 75612 46175 124005 140448 124005 140448 151844 27577 142291 151844 27577 46175 27577 140448 142291 124005 140448 142291 151844 75612 151844 46175 124005 142291 142291 151844 75612 151844 142291 142291 75612 142291 46175 151844 142291 142291 142291,so-hoa
30213,135222 41229 41229 131555 135222 41229 41229 135222 41229 135222 109015 56616 41229 41229 131555 135222 41229 109015 56616 41229 109015 41229 135222 109015 41229 41229 41229 131555 109015 109015 41229 109015 56616 109015 56616 41229 131555 109015 109015 41229 109015 41229 109015 41229 135222 135222 109015 56616 109015 41229 109015 41229 98835 109015 41229 135222 41229 131555 109015 56616 41229 41229 131555 41229 131555 109015 41229 109015 41229 41229 131555 109015 56616 41229 41229 135222 41229 131555 132693 41229 132693 41229 131555 135222 132693 41229 41229 131555 132693 41229 41229 41229 41229 98835 41229 131555 41229 98835 41229 131555 41229 41229 135222 41229 41229 131555 41229 98835 41229 41229 131555 41229 41229 98835 41229 41229 56616 109015 56616,so-hoa
30214,83146 67959 40100 118388 40100 118388 83146 67959 43029 83146 67959 40100 118388 161545 83146 161545 83146 83146 40100 118388 83146 67959 30536 83146 67959 43029 161545 161545 161545 43029 161545 40100 118388 161545 83146 67959 83146 67959 161545 43029 161545 67959 30536 43029 30536 43029 161545 83146 30536 161545 43029 161545 40100 118388 40100 118388 67959 40100 118388 67959 40100 118388 30536 43029 161545 67959,so-hoa
30215,41155 83809 83809 115245 83809 83809 114431 98834 41155 115245 131116 115245 41155 41155 41155 41155 114431 114431 131116 115245 83809 114431 144505 41155 131116 41155 115245 41155 41155 41155 41155 131116 131116,so-hoa
30216,26835 27341 124244 124244 26835 119368 27341 125797 74617 140009 26835 27341 124244 119368 27341 125797 74617 140009 140009 26835,so-hoa
30217,106538 130149 162720 130149 162720 106538 27296 124270 106538 124270 106538 130149 120001 32852 27296 120001 106538,so-hoa
30218,144674 83809 83809 83809 48590 48590 48590 83809 140176 48590 83809 48590 43204 83809 83809 43204 43204 33379 43204 43204 144674 43204 43204 144674 132138 43204 132138 144674 83809 83809 140176 140176 83809 48590 144674 132138,so-hoa
30219,10874 10874 134689 161545 10874 10874 156087 134689 161545 134689 161545 134689 161545 10874 156087 134689 161545 156087 10874 10874 156087 10874 156087 10874 108180 134689 161545 134689 161545 156087 10874 108180 156087 108180 10874 10874 108180 10874 107421 134689 161545 134689 161545 10874 107421 10874 134689 161545 108180 156087 107421 10874 10874 107421 10874 100621 134689 161545 134689 161545 10874 100621 134689 161545 107421 10874 100621 100621 10874 100621,so-hoa
30220,88589 119833 103435 105970 119833 88589 88589 119833 103435 105970 93570 93570 93570 93570 93570 105970 124487 119833 124487 83900 119833 105970 93570 83900 124487 105970 119833 105970 93570 83900 124487 119833 105970 119833 105970 124487 105970,so-hoa
30221,87554 42841 87554 22147 87554 25513 93426 87554 87554 93426 144729 25513 93426 42841 87554 144729 42841 87554 43197 87554 25513 87554 144729 87554 93426 22147 43197 87554,so-hoa
30222,154309 40100 118388 120550 154309 87554 159310 87554 87554 120550 40100 118388 153961 154309 159310 87554 159310 154309 159310 87554 87554 87554 120550 159310 87554 153961 154309 153961 154309 40100 118388 120550 40100 118388 154309 159310 159310 159310 87554 87554 159310 87554 159310 120550 153961 154309 153961 154309,so-hoa
30223,22736 71619 84802 27602 15755 120017 22736 27602 15755 27602 119148,so-hoa
30224,44216 66913 4706 102892 4706 44216 96301 66913 4706 96301 44216 44216 102892 4706 102892 4706 78216 44216 4706 4706 4706 4706 4706 4706 4706 4706 4706 4706 102892 4706 4706 96301 44216 4706 102892 4706 96301 96301 4706 78216 96301 42633 44216 102892 4706 96301 44216 42633 102892 4706,so-hoa
30225,21404 106540 106538 106540 106540 41229 106538 41229 131555 106538 140751 106538 42508 106540 140751 106538 42508 41229 131555 21404 106540 41229 106540 106538 21404 106540 41229 131555 106540 42508 41229 106540 106540 41229 131555,so-hoa
30226,41141 114434 110230 41633 41141 110230 41633 162172 120054 120054 41141 114434 35454 41141 114434 35454 120054 41141 114434 35454 110230 41633 41633 110230 41141 110230 41633 41141 114434 35454 162172 162172 41141 114434 35454,so-hoa
30227,162947 162947 46066 44216 3449 162947 36513 46066 3449 46066 119788 46066 119788 44216 162947 36513 3449 162947 3449 44216 162947 25834 25834 25834,so-hoa
30228,95972 41229 114180 158185 95972 54573 119941 158185 95972 158185 95972 81977 95972 158185 41229 119941 95972 119941 114180 158185 95972 158185 54573 95972 41229 119941 95972 158185 95972 81977 41229 119941 158185 119941 119941,so-hoa
30229,69258 69258 94730 63681 69258 94730 63681 94730 69258 69258 69258 144674 76814 69258 69232 144674 28738 144674 28738 76814 63681 69258 63681 69232 69258 63681 94730 63681 69258 69232 144674 69258,so-hoa
30230,117068 156378 144557 156378 144557 156378 144557 156378 144557 83809 6814 6814 6814 156408 156408 83809 156408 156408 83809 156408 83809 117068 22736 22736 22736 83809 22736 117068 22736 117068 22736 22736 117068 22736,so-hoa
30231,36063 32138 83900 36063 40896 115546 105970 36063 32138 50804 36063 40896 105970 36063 115546 36063 40896 83900 83900 83900 115546 83900 50804 83900 115546 36063 36063 50804 83900 40896 50804 36063 36063 105970 32138 50804 50804 36063 50804 50804 105970 36063 105970 36063 32138 105970 83900 83900 50804 36063 40896,so-hoa
30232,139710 47462 47431 139710 143871 47431 143871 47431 139710 47462 47431 139710 47462 139710 47431 47431 30456 30456 139710 143871 47431 47462 139710 143871 139710,so-hoa
30233,22400 67959 83809 67959 83809 58909 83809 107564 110639 107564 83959 83809 110639 107564 83959 110639 83809 83809 107564 58909 107564 67959 83809 22400 58909,so-hoa
30234,26280 26280 156803 62518 26280 156803 26280 156803 62518 156803 62518 26280 156803 62518 26280 156803 62518 39459 39459 39459 36640 36640 36640 65563 65563 65563 65563 108656 108656 108656,so-hoa
30235,97623 40100 26926 40100 40100 126027 98919 40100 97623 26926 40100 14594 97623 26926 40100 14594 26926 5567 26926 40100 26926 97623 5567 26926 26926 98919 40100 40100 97623 98919 40100 97623 26926 26926 5567 40100 40100 126027,so-hoa
30236,41155 52914 115245 83809 24379 27416 41155 115245 83809 41155 83809 24379 27416 115245 41155 52914 115245 41155 83809 24379 150823 83809 24379 83809 83809 41155 83809 41155,so-hoa
30237,153961 154311 16964 82786 120550 21251 153961 154311 82786 16964 120550 153961 153961 154311 22736 153961 154311 16964 82786 16964 21251 153961 154311 22736 21251 153961 154311 21251 22736 22736 16964 153961 154311 22736 16964 82786 22736 153961 154311 21251 120550 22736 120550 153961 154311 153961 154311,so-hoa
30238,139710 141492 141492 130088 143134 143134 130088 141492 143134 143134 141492 143134 130088 132284 130088 56766 139710 132284 130088 56766 139710 56766 139710 132284 141492 132284 132284 139710 56766 139710 153613 130088 132284 153613 141492 130088 153613 141492 130088 141492 141492 153613 141492 141492,so-hoa
30239,41141 27531 115245 27531 66833 27531 115245 27531 162832 115245 27531 66833 56028 162832 162832 27531 66833 56028 41141 114431 41141 114431 27531 66833 27531 115245 115245 41141 115245 27531 27531 56028 56028 56028 41141 114431 41141 114431 115245,so-hoa
30240,15242 21265 95972 95972 94575 21265 95990 95972 94575 21265 45094 82969 94575 21265 95972 95990 94575 21265 95972 95990 94575 21265 15242 94575 21265 95972 94575 15242 15242 21265 82969 94575 21265 94575 82969 15242 21265 94575 21265 45094 94575 45094 15242 21265 95972 94575 21265 95972 15242 94575 95972,so-hoa
30241,56616 142291 30161 56616 142291 81448 16964 4215 16964 142291 56616 34791 34791 81448 56616 142291 30161 56616 34791 56616 4215 16964 142291 34791 30161 16964 16964 16964 4215 142291 34791 34791 4215 142291 16964 4215 142291,so-hoa
30242,40100 120162 105420 40100 40100 120162 108830 105420 93907 74562 105420 40100 120162 108830 93907 72409 40100 120162 74562 40100 40100 120162 74562 40100 108830 74562 40100 72409 40100 120162 108830 40100 120162 105420 108830 93907 40100 120162 40100 120162 40100 120162 40100 40100 120162,so-hoa
30243,155719 41158 14905 114457 155719 155719 93037 27536 27536 93037 41158 14905 114457 27536 114457 14905 114457 155719 155719 27536 155719 150409 41158 14905 114457 150409 150409 155719 14905 114457 41158 155719 14905 114457 41158 14905 114457 155719,so-hoa
30244,119833 25999 34912 7941 119833 105420 34912 119833 25999 7941 34912 7941 7941 34912 119833 105420 25999 105420 25999 7941 119833 105420 34912 119833 7941 1835 7941 119833 105420 1835 105420 1835 119833,so-hoa
30245,160105 41229 2076 98132 36541 98132 160105 160105 41229 93730 41229 27007 27007 41229 27007 93730 27007 41229 93730 41229 41229 41229 93730 27007 2076 98132 36541 41229 2076 98132 36541 41229 41229 98132,so-hoa
30246,5643 141326 102962 102962 106389 102962 5643 102962 102962 102962 106389 102962 106389 76217 76217 102962 102962 106389 5643 102962 96776 5643 96776 102962 102962 106389 5643 102962 5643 141326 102962 102962 106389 102962 96776 5643 96776 133567 141326 133567 141326,so-hoa
30247,5643 109856 56787 5643 109856 99824 83809 99824 66459 5643 99824 99824 83809 56028 56028 99824 56028 83809 83809 83809 66459 5643 83809 99824 56787 56028 99824 56028 5643 109856 56787 56028 66459 99824 99824 5643 109856 56028 99824 109856,so-hoa
30248,83974 95501 95501 83974 95501 124513 95501 22794 95501 83974 110375 72507 95501 83974 95501 83974 124513 95501 124513 83974 72507 95501 162832 162832 124513 95501 22794 95501 22794,so-hoa
30249,45802 81940 129131 119926 81940 81940 45802 112339 29641 119926 129131 45802 129131 119926 119926 81940 45802 27333 45802 27333 29641 129131 129131 81940 45802 27333 45802 27333 45802 29641 129131 45802 27333 112339 27333 81940 27333 45802 27333 27333 27333 81940 45802 27333 29641 112339 129131 45802 27333 112339 119926 45802 27333 119926 45802 27333 129131 45802 27333,so-hoa
30250,10874 100621 43029 43029 10874 100621 52539 10874 154356 100621 43029 43029 10874 154356 43029 10874 100621 10874 100621 43029 52539 52539 54919 10874 100621 52539 52539 10874 100621 154356 52539 54919 52539 10874 100621 54919 54919 126226 52539 43029 54919 10874 52539 126226 10874 52539 10874 52539 54919 126226 126226 10874 54919 126226 54919 10874 52539 52539 52539 43029 10874 100621 154356 54919 43029 52539 100621 43029 10874 154356 43029 10874 100621 43029,so-hoa
30251,154351 159002 84000 154351 159002 75612 121376 84000 154351 99405 84000 154351 139985 99405 159002 139985 159002 84000 154351 99405 159002 75612 121376 159002 139985 99405 154351 121376 139985 139985 154351 84000 99405 159002 75612 121376 75612 121376 159002 139985 139985 154351 84000 99405 75612 121376 159002 139985 84000 99405 75612 75612 75612 121376,so-hoa
30252,26926 5643 84012 26926 5643 5643 28294 53865 5643 84012 26926 64317 26926 26926 84012 26926 28294 53865 26926 64317 5643 38622 38622 5643 64317 5643 38622 26926 84012 26926 64317 26926 28294 53865 28294 53865,so-hoa
30253,153764 80150 119957 153768 80150 153764 80150 80150 80150 153768 153768 16243 110230 41633 153764 16243 119957 110230 41633 16243 41633 119957 110230 41633 16243 41633 119957 110230 41633 41633,so-hoa
30254,56798 116715 56028 5643 102962 116715 99825 56798 116715 5643 66459 5643 102962 56028 99825 56798 56028 102962 116715 102962 56028 99825 5643 56798 116715 66459 102962 116715 56798 116715 5643 56028 5643,so-hoa
30255,105970 119833 105970 69949 56753 69949 79993 105970 56753 69949 56753 131440 105970 119833 105970 120299 119833 69949 79993 105970 131440 120299 131440 105970 69949 79993 105970 119833 105970 105970 131440 105970 105970,so-hoa
30256,64640 143954 134643 76148 76115 54003 83957 76115 64640 143954 76148 76148 64640 143954 134643 76115 64640 143954 76115 76115 134643 64640 143954 83957 64640 143954 76115 134643 143954 64640 83957 76148 54003 83957 134643 76115 54003 54003 83957 134643,so-hoa
30257,13415 84212 84212 13415 124509 13415 63681 124509 161489 84212 13415 13415 159594 159594 124509 161489 161489 63681 124509 161489 84212 63681 124509 13415 13415 13415 84212 161489 84212 161489 124509 159594 63681 13415 124509 159594 124509 81350 124509 161489 81350 81350 161489,so-hoa
30258,135835 80638 141507 11805 135835 141507 11805 11805 11805 141507 135853 11805 135853 24809 24809 11805 111974 24809 111974 11805 24809 111974 80638 135835 141507 80638 11805 80638 135835 135853 141507 135853 80638 80638 135853,so-hoa
30259,119368 158171 149054 63604 119368 158171 149054 142521 119368 158171 119368 158171 83200 119368 158171 149054 63604 83200 83200 119368 158171 142521 119368 158171 119368 158171 83200 158171 133766 158171 119368 133766 133766 142521 149054 83200 133766 133766 119368 158171 63604 142521 133766 158171 133766,so-hoa
30260,56798 56028 5643 56798 56028 5643 102962 5643 45993 102962 116715 5643 45993 102962 102962 116715 5643 109856 102962 56028 102962 56028 109856 102962 116715 45993 56798 109856 102962 56798 116715 56798 116715 102962 102962 116715 102962 102962 56028 5643 102962 102962 102962 56028,so-hoa
30261,41229 94751 4706 56765 41229 56743 41229 41229 131555 56743 41229 4706 56765 41229 94751 41229 131555 41229 4706 56765 41229 41229 41229 41229 131555 105790 4706 56765 105790 41229 131555 41229 105790 41229 131555 4706 56765 94751 41229 41229 131555 94751 41229 131555 41229 94751 4706 56765 41229 41229,so-hoa
30262,11932 109856 11932 11932 11932 10813 109856 10813 119833 11932 11932 11932 109856 10813 27531 148349 11932 148349 160467 148349 27531 148349 119833 160467 148349 119833 27531 148349 160467 148349 119833 11932 109856 11932 119833 10813 109856,so-hoa
30263,153764 5643 146877 153764 80171 146877 80171 80171 146877 124509 153764 5643 153764 5643 124509 5643 5643 153764 124509 80171 153764 124509 80171 146877 146877 153764 124509 80171 46022 5643 146877 46022 153764 46022 46022 153764 80171 41633 41633 41633 41633 124509 80171 124509 153764,so-hoa
30264,8322 98531 24620 6263 6263 24620 70426 9662 9662 70426 9655 6263 8322 98531 70426 9655 8322 98531 70426 9655 70426 9655 70426 70426 9655 70426 9662 70426 8322 98531 24620 8322 98531 8322 98531 8322 8322,so-hoa
30265,83836 159094 95038 119770 119833 115245 119833 115245 159094 83836 95038 83836 159094 115245 119770 119770 119833 115245 159094 57430 119770 119770 57430 115245 119833 83836,so-hoa
30266,41229 131555 83809 83809 5496 41229 131555 83809 19887 41229 131555 158264 83809 41229 131555 19887 83809 41229 83809 41229 41229 131555 128298 83809 41229 128298 41229 131555 19887 41229 131555 41229 41229 131555 158264 83809 41229 131555 41229 83809 5496 83809 83809 41229 83809 83809 128298 83809 158264 41229 131555 128298 83809 158264 83809 19887 128298 158264 5496 128298 5496 41229 83809 158264 83809 41229 131555 128298 83809 5496 41229 5496 41229 131555 158264 41229 131555 128298 41229 131555,so-hoa
30267,41141 114434 115245 113979 83900 83809 146877 114434 83809 41141 114434 41141 114434 83900 83809 146877 41141 146877 83900 41141 114434 41141 114434 83809 115245 113979 41141 114434 115245 41141 114434 83900 113979 41141,so-hoa
30268,95972 119833 119833 105419 4706 95972 158185 119833 95972 119833 95972 158185 95972 48977 43701 105419 95972 48977 43701 95972 95972 48977 158185 95972 158185 158185 95972 4706 158185 95972 4706,so-hoa
30269,118396 37831 656 656 118396 37831 70426 69157 115245 656 118396 37831 70426 69157 115245 656 70426 69157 41141 656 115245 41141 656 41141 656 115245 70426 70426 41141 41141 656,so-hoa
30270,16964 158185 22736 158185 22736 22736 96807 41141 16964 158185 16964 41141 41141 22736 16964 158185 22736 96807 22736 162832 41141 162832 53997 96807 96807 158185 22736 16964 158185 162832 53997 162832 16964 158185 16964 53997 16964 53997 162832 53997 158185 162832 53997 162832 162832 162832 22736 53997 53997 162832 158185 22736 96807 16964 158185,so-hoa
30271,66254 66254 139710 130088 115245 26926 115245 26926 26926 115245 26926 26926 130088 66254 139710 26926 66254 26926 66254 115245 115245 26926 66254 139710 139710 66254 115245 26926 115245 66254 139710 139710 26926 26926 66254 119775 115245 115245 119775 130088 66254 119775 66254 130088 119775 119775 119867 115245 119867 26926 119867 66254 26926 130088 139710 130088 130088 115245 119867,so-hoa
30272,83957 105420 83957 50804 68938 1389 25999 105420 33363 105420 83957 105420 105420 83957 83957 1389 50804 68938 68938 25999 105420 68938 25999 83957 105420 68938 68938 25999 68938 105420 68938 83957 33363 50804 1389,so-hoa
30273,40100 105420 105420 49922 94764 105420 40100 40100 120162 105420 49922 40100 120162 105420 49922 49922 49922 105420 105420 40100 93907 93907 93907 105420 93907 40100 120162 94764 94764 40100 120162 94764 40100 40100 94764 40100 120162 94764 105420 94764 93907 94764 93907 40100 94764 40100 120162 40100 120162 94764 40100 120162 40100 40100,so-hoa
30274,119833 119833 119833 119833 119833 119833 108401 119833 162720 162720 128552 119833 162720 142681 128552 142681 108401 142681 119833 128552 142681 124487 128552 128552 124487 124487 142681 124487 108401 119833 124487 119833 128552 162720 128552 11170 128552 11170 11170 142681 11170 11170 119833,so-hoa
30275,26835 54758 26835 75226 139238 21464 84838 26835 75226 54758 139238 21464 26835 84838 139238 21464 21464 26835 139238 33885 33885,so-hoa
30276,83809 24379 22236 75085 41229 18788 83809 24379 26926 41229 24379 26926 22236 75085 83809 41229 22236 75085 26926 83809 18788 41229 41229 83809 24379 26926 41229 18788 26926 83809 83809 41229 83809,so-hoa
30277,28370 41229 41229 131555 3690 98690 41229 121282 41229 41229 131555 155685 41229 155685 41229 131555 28370,so-hoa
30278,157620 119833 119833 46277 157620 27531 132731 27531 27531 132731 158185 157620 119833 158185 27531 132731 157620 27531 158185 158185 46277 157620 27531 157620 27531 36183 27531 132731 158185 119833 158185 158185 27531 132731 119833 36183,so-hoa
30279,131726 140861 131726 140861 10767 135853 140861 135853 131726 131726 10767 10767 25834 10767 25834 140861 25834 140861 162947 49839 140861 49839 162947 135853 162947 162947 135853,so-hoa
30280,42633 65820 119479 120579 42633 128166 102813 42633 120550 102813 65820 119479 128166 102813 42633 120550 128166 65820 120579 42633 65820 119479 102813 65820 119479 65820 119479 102813,so-hoa
30281,41229 119941 95972 135854 95972 135854 119941 41229 119941 137363 135854 41229 119941 95972 137363 119941 95972 122461 95972 41229 122461 122461 41229 119941 95972 41229 119941 135854 1771 1771 95972 135854 119941 41229 95972 41229 95972 119941 95972,so-hoa
30282,142681 142681 142251 84581 84581 142349 80149 80149 142349 84581 142681 142681 142251 84581 142251 84581 142681 142251 142681 142251 14945 142251 142681 14945 142251 84581 142681 14945 142681 84581 142681 142681 84581 142681 84581 142681 142251 84581 142681 142681 14945 84581 84581 84581 142681 84581 142349 80149 80149 142349 14945 142251 142251 84581 14945 142681 84581 142349 84581 142349 80149 14945 142349 142349 80149,so-hoa
30283,13424 161545 13424 161545 97047 15448 161545 45825 13424 13424 45825 13424 13424 13424 45825 13424 13424 161545 13424 161545 161545 161545 13424 103662 15448 45825 13424 97047 15448 45825 13424 13424 13424 13424 103662 103662 161545 161545 13424 62534 13424 97047 161545 103662 103662 13424 97047 103662 62534 103662 62534 161545 13424 62534 15448 13424 161545 103662 13424 97047 15448 15448 13424 161545 13424 13424 161545 161545 13424 45825 103662 13424 45825 13424 13424 45825 103662,so-hoa
30284,131938 32403 32403 5643 131938 32403 5643 93712 124513 32403 5643 124513 124513 5643 131938 93712 102962 5643 101274 124513 102962 5643 93712 101274 5643 93712 124513 102962 131938 5643 124513 5643 124513 102962,so-hoa
30285,83595 83595 114451 158185 100002 50870 83595 158185 66746 158185 158185 158185 114451 114451 74201 66746 114451 100002 158185 100002 100002 83595 100002 158185 158185 50870 158185 50870 50870 83595 158185 158185 158185 74201 66746 74201 66746 74201 66746 74201 74201,so-hoa
30286,67959 146890 161545 146890 67959 67959 161545 67959 34987 34987 146890 161545 136879 161545 50804 50804 146890 50804 67959 161545 136879 161545 136879 30540 30540 30540 161545 146890 161545 136879 161545 136879,so-hoa
30287,41229 123076 135854 41229 136886 123076 56765 123076 135854 136886 41229 135854 136886 161494 41229 4706 56765 41229 136886 41229 161494 41229 4706 56765 41229 4706 56765 135854 41229 161494 41229 4706 56765 135854 41229 41229 41229 41229 41229 4706 56765 135854 161494 135854 136886 41229 4706 56765 135854 41229 41229 41229 136886 41229,so-hoa
30288,158185 41141 158185 115245 41141 114405 41141 158185 41141 41141 114431 158185 41141 41141 114431 41141 41141 114394 41141 114401 41141 114405 41141 114405 41141 114405 41141 114405 115245 41141 41141 114431 158185 41141 41141 114394 41141 114401 158185 115245 41141 41141,so-hoa
30289,106540 154472 134689 41229 96367 41229 134689 161286 106538 134689 154472 41229 161286 106540 134689 134689 106538 106538 41229 41229,so-hoa
30290,142681 142681 56616 135120 135120 56616 142681 56616 135120 142681 56616 135120 142681 56616 135120 142681 56616 135120 142681 56616 135120 56616 142681 142681 56616,so-hoa
30291,125093 120550 125093 157058 118746 120550 157058 125093 118746 125093 120550 157058 118746 125093 79305 156097 125093 157058 125093 120550 157058 125093 157058 120550 118746 120550 157058 125093 120550 157058 120550 125093 125093 125093 157058 120550 125093 120550 157058 118746 120550,so-hoa
30292,115245 41141 57453 33327 76471 41141 57453 115245 41141 57453 66833 41141 41141 57453 41633 41633 66833 33327 76471 115245 66833 57453,so-hoa
