doc_id,content,label
12,16069 13916 69722 138894 94754 161442 87744 104423 42459 73465 138894 94764 54988 27647 158071 150980 24244 123967 150933 72620 16095 13916 73465 138894 94764 58225 42459 128279 13916 147318 4264 109158 53381 72620 129442 42459 27647 130071 140941 158071 52677 103833 124005 86487 159358 133018 109140 24244 108374 87744 104423 15770 52677 84886 70328 157307 51131 51131 138968 96844 157307 76815 135439 87744 104423 123967 13916 94852 14004 84695 157649 136599 104184 157649 46267 92184 128279 13916 103421 13825 28119 66757 129406 1187 65516 27602 123964 87766 87744 104423 102608 128279 94852 159150 13916 84695 87744 104423 123967 13916 69722 155183 15770 118104 46267 142335 69722 22812 54783 105661 136599 132645 13916 158723 124690 21099 69722 126647 43078 54053 161328 157649 54029 52539 27135 124688 92853 94764 43073 54053 87744 104423 123967 138554 87744 104423 118104 15770,the-gioi
13,109538 85372 130091 154473 97930 53592 130469 85372 130091 10782 159004 53483 154473 160157 154854 97930 142896 8500 53592 85372 16060 143512 130091 88003 92246 25611 102535 28318 63631 13831 160157 22089 124820 54953 141292 1301 97930 129439 142896 8500 2020 88003 103414 124244 154473 97930 53565 160196 28318 8322 98229 53592 16060 28470 97930 131726 130682 17068 140774 142786 130469 85372 130091 88003 92246 53175 88003 162924 102535 33762 75068 147089 46267 160196 161468 27207 88003 102535 28318 26892 43204 154473 97930 130469 15424 20263 27563 105390 130091 42317 162924 127018 42317 142896 85372 160543 32403 23816 154473 97930 138818 134174 102535 28318 154473 127017 97930 93774 84222 97930 129351 134689 92853 85372 15324 124820 160157 102538 22742 27609 154473 97930 52539 134689 85372 19741 15324 53565 28318 16060 105390 34930 53565 19224 161175 53612 154473 97930 10782 127017 66949 154473 103445 160475 64286 97647 23629,the-gioi
14,147318 17037 94689 162924 75338 6439 147318 17037 94689 162924 75338 31861 157516 48903 109521 159432 6439 16123 140774 109593 63556 20307 31826 105763 46267 94689 141322 105580 130107 162924 75338 31861 157516 6439 139416 147318 17037 103414 53180 139415 21229 130203 21863 66737 46267 131593 17040 147318 139416 147318 17037 66889 149151 54988 48918 141505 141435 52916 48918 21236 66992 105350 141180 131315 54988 162926 33807 147318 75458 87744 141072 150050 17037 10745 46267 94652 142335 43310 134172 10782 52955 65315 157615 149542 88615 131708 114299 71844 109593 8445 27061 70210 109502 71769 143992 46267 16896 97704 160475 48932 139415 162961 10745 32158 108814 142457 162961 10745 23697 28057 85118 10606 46267 108871 43310 34900 158481 10606 142795 50012 27026 103476 28057 85118 160330 50015 54339 103476 28057 85118 85321 154386 159709 10606 52955 162875 55111 54988 103445 15930 162926 70210 103476 28057 85118 160330 50012 64237 27026 103476 28057 85118 46267 16896 160475 88615 96820 139416 147318 17037 141143 162201 22799 133797 72559 17068 27043 97713 20357 75932 130126 72559 157615 4215 64338 103653 82322 17037 10782 108878 54973 65328 147318 161465 14241 88415 71844 108845 124770 46267 16896 54988 22387 129442 63631 162925 54783 124137 79578 109593 54988 79578 67755 63631 54988 79578 85321 15430 109267 15930 74805 124137 79578 130087 109593 75763 52406 109521 145286 124137 85321 103445 15930 63556 131593 51112 85274 131593 91761 34915 31861 65027 131100 6439 17037 130203 21863 131593 91761 94724 85274,the-gioi
15,16257 141435 135067 22492 160064 87563 58641 46267 160064 87563 85372 20245 134174 142896 32403 54559 97082 117454 54559 97082 160064 87563 117354 151591 53175 108426 141401 103286 85372 130437 129442 162926 109126 28158 21855 52628 135067 31824 75447 54845 160196 28318 31824 149185 117454 108426 140762 85372 87563 20245 142291 84581 75378 158517 43010 22836 142896 117454 52866 75627 70233 102891 22291 154348 22836 16257 141435 54559 129727 53175 94652 108426 87563 130637 20245 134174 86338 101310 72563 102535 128623 53592 160196 33762 26271 117454 62609 161181 143218 108426 160196 33762 66791 114027 158071 28376 133871 70183 85372 17068 87563 117454 48603 43078 108840 141406 16257 141435 87563 13522 17068 15538 142896 85372 80302 28158 4215 109521 135067 143218 75862 93774 135853 160064 87563 75536 138968 82714,the-gioi
16,147318 161181 94754 64147 158071 150980 13916 45697 123967 160065 147318 94764 70233 22387 27647 154354 131578 123967 13916 73465 27647 129406 1187 142598 19783 53180 16896 64147 158071 130071 131578 123967 13916 94852 137219 14260 160065 147318 94764 134265 147652 131289 160065 49139 147318 119129 63556 25611 130107 27026 158071 63706 124306 93659 94754 128279 13916 69722 34621 87744 154371 140771 123967 48603 66979 88589 69722 143424 20301 42459 94852 124746 27647 129406 1187 94723 128279 160065 147318 94754 42459 94852 128279 13916 92071 16095 84942 69722 48603 147318 124820 123370 24244 97252 131289 63556 42459 94852 119129 33766 159519 4215 21436 13916 136599 158723 157649 26358 26028 53181 103421 128279 94852 13825 28119 28181 128874 129406 1187 142598 19783 34525 13916 14380 27647 94764 34940 66918 123967 94852 13916 151053 128279 28181 129406 1187 142598 19783 13916 15783 148508 104184 114307 93837 78734 136599 94852 54053 75701 124690 129406 78734 75708 136599 128279 136599 65516 109397 161490 28091 123888 13916 48603 159709 13916 157649 136599 63556 130393 19377 75037 15424 150128 72614 46267,the-gioi
17,97928 75536 154423 133775 142291 84581 15538 142896 85372 142896 8500 109854 153687 133767 142291 84581 87563 15538 142896 85372 142896 22491 28331 140762 153687 133775 15538 52675 114024 13376 13692 69906 28158 4215 97754 22577 16069 53175 27043 54559 52857 13683 109538 157614 22856 23629 82273 21849 53889 26903 66983 154423 50761 34924 50015 75458 94712 142896 32403 54559 21844 85372 21863 26271 87563 20245 142291 84581 142802 160196 33762 131163 15538 142896,the-gioi
18,84086 63796 103247 105511 138991 131250 68144 131250 129406 111917 93387 136880 105511 138991 84086 157620 132411 144656 28164 95526 131250 131599 111917 68144 83957 46267 93949 72143 28164 144656 130637 138991 22801 160322 160450 15518 53175 151591 84086 157620 33292 94629 13400 131250 144412 93387 84086 144656 28164 22742 103247 105511 54559 108450 150317 144412 15586 154021 84086 157649 130637 131250 159594 145777 84086 144656 133984 38052 66720 14142 71144 84086 131336 149185 33292 84086 33504 124690 140881 131212 84296 128956 97082 144412 159594 145777 162149 27602 149185 38052 85274 46267 84086 66546 83426 43315 159594 145777 26884,the-gioi
19,28582 103833 54078 135067 132578 70416 160360 136880 103833 54078 32403 132578 154623 162719 93554 142896 21186 94729 142896 160543 85439 53181 54078 160543 140881 129787 135067 87359 31824 54078 105636 103833 23629 59147 97681 134179 41610 23629 139996 87359 43242 18436 87445 135067 45993 23629 142802 142786 23629 53175 140762 85372 13416 32403 8500 140941 46267 133984 139989 84806 46066 87563 22823 54953 124815 20245 134174 135067 97318 130107 15489 139996 87359 158162 139415 97318 130107 142829 142896 160543 85372 142896 85372 141492 131178 113999 135468 128525 143215 136880 26799 52913 33504 142219 145071 29769 43122 63346 21867 159982 99774 87359 14142 142896 135067 135468 34525 108433 27276 22366 72209 17169 22366 135067 150124 150980 74216 135468 150314 134174 27669 142802 126647 20245 130393 66791 162924 157027 93647 135067 139825 134689 128180 105383 22486 139238 139415 63289 54559 135067 26907 87399 142972 13683 75678 21236 108892 142896 160543 85372 26359 130682 87399 21236 108892 114729 139415 31824 53972 157174 87399 159654 130708 66918 93303 135067 94652 108433 129167 135067 135468 42701 108443 21186 94729 139996 87359 143215 136880 27250 135468 34621 21849 32403 141492 159295 52770 142972 13683 96820 84911 135067 162961 13691 103223 150915 135470 33526 52539 131013 93774 142896 85372 136880 135468 87946 108480 103833 142972 13683 101795 43122 136610 21708 79406 159982 96231 94728 32403 142802 54078 70416 143215 136880 103833 93521 142802 129711 43416 135067 148479 142578 160337 132578 114179 93554 142896 97580 138898 23629 103833 28138 26211 130107 119648 34940 135067 13376 103833 105393 28582 97704 26358 136880 34677 59650 18436 87445 64189 139996 87359 108433 13691 142896 85372 28138 65402 130107 140177 13691 120421 143520 135067 157615 105366 41610 26359 22572 135067 148568 103215 26359 131732 25831 13691 97704 141517 157649 13691 31248 94652 103416 46267 28609 22812 53592 85598 43517 135468 129987 103000 18682 22742 93774 141492 103000 135620 108842 13691 135470 157036 135067 42829 109248,the-gioi
20,92708 27262 135067 79884 54078 135067 131178 97680 79884 103000 75267 161456 142896 85439 131593 162425 142802 54078 26268 93774 130637 141322 86694 25831 22572 93726 54561 143491 56977 43310 154045 143821 21186 92708 27262 29570 94728 130115 103414 28494 162347 46267 72563 54078 37831 162717 135067 96844 103833 79884 97778 21495 150412 21465 63915 84856 130717 161717 142896 27346 154394 135067 85296 13427 53483 79884 103833 28494 131178 28365 135341 104235 162717 142896 135067 141447 134154 97318 16367 103416 141447 48603 84611 28494 136896 135067 15770 79884 134154 161352 53184 135067 97318 22386 66734 21868 65415 15798 43525 161456 130030 15798 135067 135067 132489 131593 94807 103672 34877 54559 46267 46267 15798 43155 135067 150592 83140 13427 1141 83798 43420 66734 131593 94754 21186 92708 27262 63888 1141 15798 43155 135067 1141 15798 79884 135067 131178 108892 75267 161456 160401 79884 53316 27151 28494 94128 144784 53316 94114 22071 66861 121592 162717 135067 131178 65415 150592 74617 108892 65036 21868 124022 114307 157649 52675 150592 74617 10756 84611 108892 161456 46267 72563 128903 92708 27262 135067 79884 131009 97680 103000 79884 161450 59535 108426 88401 131414 97928,the-gioi
21,142896 102738 96793 142928 138989 142896 102760 34815 109462 108426 126656 138989 72143 103416 16929 15600 102738 53181 33436 96793 66918 15783 138989 131250 29678 102764 126656 74175 138989 96793 159709 77292 33436 103433 124688 139415 43453 24291 76086 131708 43453 129442 97716 33436 43315 103433 159526 27388 53121 162926 93919 70199 66791 102738 64312 158071 43453 139415 33436,the-gioi
22,151847 132461 140543 10651 76316 70416 76316 13490 108443 151844 93774 132461 140543 10651 32403 94712 88431 140544 13490 70416 151844 93774 132461 140543 10651 32403 94712 143210 26892 130107 85372 109521 134689 132461 140543 2020 29624 56299 30169 146104 92931 21844 140543 108480 29624 132461 140543 43204 66982 154395 157483 149128 15677 123483 131119 130266 13691 93790 153913 70416 151844 28047 93949 26935 141354 85199 121075 28404 133871 33798 85372 132461 140543 85372 48603 134689 28331 109521 134689 33751 85553 142896 85439 26907 68124 134174 75370 28463 94732 21849 21849 68124 97716,the-gioi
23,52539 22732 87899 66882 159645 162924 21897 27647 87989 53393 22742 66882 159645 65290 138991 162924 27647 87989 53393 96607 21897 87866 45960 123483 127952 29802 131251 78077 53657 118485 105711 92134 27647 87989 53393 92071 21897 57362 124690 129343 48826 57362 21897 14052 15972 67548 162417 124690 42459 37554 54559 105711 92134 27647 57362 46267 22742 134920 124892 37554 72143 21897 87866 87989 53393 124690 42459 57362 42618 96607 57362 37554 93299 83146 19731 27647 63556 152101 105711 83146 21897 87866 46267 161181 143215 22856 157596 123370 58735 146869 131209 130262 138991 53175 66791 162924 87989 53393 72143 16250 21897 87866 124746 27647 152100 82332 57362 87989 53393 124690 42459 124690 146869 136885 45960 28138 131315 124746 27647 152100 157380 157649 57362 159008 131209 130262 128956 22896 103434 124746 27647 152100 27647 136765 130071 108433 124293 21897 87866 161181 96844 37554,the-gioi
24,86038 126847 43373 135984 138869 109380 86038 126847 85372 157649 28516 162351 72609 93995 135984 109380 157649 4965 138869 135984 50087 83826 157620 20745 22742 28516 145777 103421 86038 126847 130015 74175 135984 14093 4965 109380 93995 4965 109869 53976 135984 109380 10811 159526 138869 79051 53175 131676 159271 135984 28516 158723 161399 132101 151033 83146 150317 48603 27647 15785,the-gioi
25,102572 52471 162741 94692 97047 159021 140737 10692 102573 53755 52471 53180 148609 159021 140737 22572 53609 149510 10692 120421 128653 130071 53755 52471 83901 162311 22572 93053 134522 159021 140737 47046 92795 11513 93556 130374 149032 159358 155479 129442 102582 162741 94692 97047 130596 149510 64142 21844 149510 114053 53657 155089 142598 41319 65516 159358 124890 129114 159000 50761 63556 88485 93659 158082 140055 33907 84159 140055 28473 140753 149510 84695 43518 109116 52471 151033 75621 83941 102573 21229 8913 139646 130375 120421 132422 153687 67153 140774 141509 140187 141492,the-gioi
26,85372 87837 119339 160138 31915 157483 85321 124244 22572 148335 144784 109133 85372 87837 64086 160138 159709 124244 22572 148335 144784 75975 17774 109133 85372 54988 27250 87837 34938 103723 132327 29553 64086 134000 119339 160138 159709 124244 22572 140162 148335 144784 75975 76108 17774 86664 142451 114521 131540 42618 138815 103445 84727 119339 160138 160138 132415 150176 81930 34938 81930 162947 26926 159709 140737 53620 149510 148335 144784 53620 94925 17774 160138 81930 132357 85321 16213 128558 83905 162947 92289 157483 22422 81930 154386 97623 160138 28366 81888 124244 22572 17774 160401 33907 68065 22823 141509 140737 47725 13566 15770 54652 58406 81930 127017 22838 160138 134000 17774 161753 42487 128560 87837 131726 8284 75815 85372 128183 22158 96776 17774 134000 16213 27235 15430 64084 103234 153653 153588 109068 161347 85321 97286 141593 17774 64148 124244 22572 22572 16213 157495 8284 160620 85372 149510 75815 85372 22013 83200 124663 134000 10437 126643 2008 64148 75975 48603 134000 160138 26926 93093 15755 132327 160138 159709 43204 132357 85321 31098 53997 160401 33907 48886 158048 160138 85321 21876 97704 124755 124244 22572 109133 85372 83146 149510 15755 131057 148335 144784 22572 16213 27736 94925 161455 75932 102911 134000 124244 22572 113416 17774 66833 46001 16213 140737 22572 58406 22417 43204 132357 85321 142335 15755 142704,the-gioi
27,13376 4215 150918 135067 20245 160620 155273 22435 160620 116778 85372 155273 140846 27609 21849 135067 88483 20245 109116 103547 93467 142896 85439 75420 138989 77850 27197 63973 32704 30502 42459 152533 113787 99582 160620 85372 128654 162361 15499 85321 64317 155273 151591 20245 140316 142896 135067 103547 75932 160620 116778 53755 85372 53175 138989 132491 63508 97334 114500 8944 81809 86038 155273 85321 15785 131572 16263 70207 2578 108211 129025 130107 140762 131128 93467 138899 54758 13376 4215 150918 162260 21849 135067 88483 20245 109116 84939 97199 20245 162361 160620 116778 85372 75932 132156 132627 150050 5825 143608 132422 139626 135067 94712 66949 140163 93774 103547 93467 135067 28158 134261 108878 109133 50761 22572 64317 131762 162223 160620 54757 34924 160401 161736 109068 72159 154943 8944 124244 2578 108211 13607 5817 5778 93467 97683 105371 34910 13825 84159 33729 45668 108601 72159 160620 85372 132411 124046 13297 160357 124244 66918 161347 159358 108426 85372 3671 162361 140774 42670 66737 22471 20245 13297 45993 138989 149749 23691 54778 132297 47050 63964 102911 43259 88482 162223 160620 135378 140163 63973 51314 43271 162223 116778 130347 22228 75874 138989 67548 99347 22662 75932 105393 131647 93467 64295 140151 144488 76907 50761 64032 155273 46267 75932 34941 54783 109068 114500 150298 160620 16013 140151 144488 76907 99347 138932 53532 159064 160322 46267 74047 131647 16013 83901 53337 132297 85372 13297 130596 11508 159709 44464 103234 83901 138576 134689 144424 161184 114053 102911 20245 162361 66985 160620 85372 16013 99582 135958 150412 160138 108374 10437 85372 128654 20271 93554 135067 142896 85372 139415 20245 162361 129351 160620 116778 15770 102911 92931 93790 124244 129847 2578 108211 132357 108426 155273 105668 138554 128654 20245 24244 43121 28605 5455 2578 7516 66918 43453 150980 142291 83905 85372 108426 85372 66949 20245 162361 161278 142896 8500 139626 97704 140753 130107 140762 102911 5778 87837 97928 103547 20245 75307 16924 130107 140762 97318 85321 162149 132081 97318 27197 102911 52936 150454 129025 130107 131762 142697 97928 103547 20245 28158 21849 135067 153687 67153 21186 103513 20245 162361 8944 103547 93467 131414 135067 75307 75268 75612 94726 142802 64317 155273 5778 157054 142291 104208 140536 46267 108426 75307 109502 103667 85372 154386 66949 161278 93774 103547 20245 109116 155273 154270 160480 50761 22572 5778 150281 129110 93774 22260 20245 155273 51866 108840 103547 20245 138899 34741 131414 21849 108426 109560 43373 84212 141509 109502 103667 85372 157019 42443 20245 63964 69408 13297 102911 93726 54561 23650 123884 114500 83901 140030 85372 124273 132357 71546 108426 22572 64317 131414 97928 27609 108876 4215 109521 126664 27250 21844 43333 131317 103351 88401 22320 27043 105763 162874 103547 47114 48603 21186 27250 141455 87246,the-gioi
28,10766 64142 85372 105390 141593 10606 135067 52539 135973 92998 87359 142682 126647 10766 64142 105390 21855 142896 85439 53612 94732 154383 141593 34818 10606 80080 142896 85439 53181 22491 108426 66949 128560 154383 141593 55090 34818 10606 86038 104322 140004 135067 94898 28132 142896 85649 94652 109521 10606 109521 53180 85372 108878 65402 10606 142896 135067 16896 13297 80080 19731 141593 21844 80080 142896 80085 142682 132404 161690 142896 85439 109854 160478 132460 154383 141593 10606 65516 46267 22380 94732 15476,the-gioi
29,140739 56851 103435 63975 56851 132422 131726 140739 142335 135116 15499 111490 108426 85372 150980 103819 31824 53175 161343 117131 159358 131599 126131 140737 103435 8913 65516 108426 56851 131726 140737 93774 154348 130107 56851 103819 131723 140737 87837 15202 21876 150980 103819 28138 25611 130107 103434 116817 54078 150980 103819 140737 145568 88003 54912 15352 27669 56851 132422 50761 140739 64084 149513 130437 11296 22812 162926 161451 130469 85372 74021 56851 53181 72143 88004 21849 142896 32403 13297 126131 135609 52675,the-gioi
30,157318 161481 159150 42667 103286 157318 66918 103231 161481 34793 85340 103286 48845 129343 130087 130380 150980 15184 153581 161481 48845 132493 22260 142844 153581 161481 97082 136642 97710 150980 103286 142682 154004 157649 148508 153581 161481 161481 153581 88442 103286 130380 15184 4215 131047 22386 159150 42667 27647 74047 28472 50761 93556 92736 15520 103286 87824 159150 42667 150980 138515 26891 114140 142844 15785 159150 42490,the-gioi
31,109599 85372 67138 124662 131327 85372 143512 26896 143210 109599 97082 22816 129212 124662 159608 70183 85372 143744 97082 85372 143210 109599 126175 53180 88589 108845 129212 85372 124690 97199 135609 129212 97762 14411 63489 128956 124690 129009 97762 124746 129231 85372 129212 131730 21844 119129 97762 62593 129009 63489 65265 85372 124690 97199 159294 129212 63489 132556 72530 29203 143210 109599 85372 97082 88431 11721 119122 87359,the-gioi
32,71856 76957 13470 87744 104423 150980 64640 86038 44303 71856 87744 104423 56152 150980 123967 26896 134643 76957 27043 87744 104423 134643 54563 87744 104423 134643 103537 75749 13470 87744 104423 56165 2454 87744 104423 147431 71856 44302 134265 147652 87744 104423 134643 53175 138903 134643 128279 64538 87744 64640 86038 51939 120421 14257 131676 160065 134643 66322 64815 55719 93949 52770 52580 134644 111624 57856 62659 21411 126897 27647 76957 53175 27197 87744 104423 134643 150980 123967 26896 54768 64538 62656 161343 16964 4215 124005 103537 114307 157649 130596 134643 97334 128898 14167 161751 138903 76957 66917 134643 71856 44302 87744 104423 134643 43204 62593 53396 87744 104423 56152 27647 34872 126647 135859 130596 71856 15810 162201 154348 62593 53396 119284 158723 54768 88401 64538 123967 124005 109593 66322 76957 64538 64640 86038 84942 72563 134654 143954 134643 143215 26942 46267 97805 87744 104423 119284 53396 26271 14388 53123 87744 22296 130792 148103 64510 157649 15810 16964 4215 93883 154348 119284 53396 75860 22283 14388 97253 22296 44302 161175 151033 141509 13470 87744 104423 151038 150376 71856 44302 87744 104423 22654 102896 154427 93512 44302 132451 150980 123967 64510 162935 27036 154536 151038,the-gioi
