doc_id,content,label
4490,159931 154413 84086 131288 27654 42459 159931 154413 84086 16964 14253 128956 92984 84086 43416 105390 52936 159931 16095 46267 96022 131288 84086 135453 83900 142798 106115 101387 85372 48903 7113 81809 140536 101387 142802 103414 27602 157375 103215 38052 45060 139710 20306 46267 159931 136796 8913 142798 109457 84086 22435 154413 84086 159931 128180 63711 84581 48903 7113 43315 52670 14197 159931 35027 27654 159931 124105 131304 26028 162351 142798 24258 84086 130149 96607 159931 71144 19877 131288 84086 131696 33526 124690 96022 43204 103445 159960 48903 7113 93716 159931 43453 22435 84086 150317 22435 159931 126570 46267 159931 96022 142798 8913 48903 7113 63601 92853 94988 84086 85133 124270 159931 159931 143397 114180 54729 162188,khoa-hoc
4491,109133 85372 134000 149510 68065 149510 68065 134676 34924 124825 109133 85372 55571 116484 68065 103430 34942 103455 53657 156966 103101 15007 88620 135620 156966 8445 156966 15007 68065 103414 103101 70230 43204 131774 68065 103490 20357 22001 68065 97115 31873 64084 55015 150318 161481 96879 97115 27785 131774 68065 124815 103234 85321 109116 93693 103445 149510 68065 131015 75932 63973 85372 28138 149510 68065 97115 105396 53123 27785 68065 150298 83901 28366 11400 103445 63346 26926 162947 124782 108485 25842 128956 16232 26962 103414 68065 109871 43204 131774 68065 124511 97115 159057 46001 150298 75932 63973 85372 128552 68065 83901 20277 161455 140737 142335 93558 132440 29994 103749 138910 16260 63973 85372 97115 65402 93558 66833 128552 68065 149510 83901 20277 128552 68065 103739 142291 84302 97082 109133 85372 87837 131726 64148 103268 68065 97115 45959 153581 109116 16043 129923 113888 103223 11515 53755 85372 134000 103268 68065 140124 144488 106716 64084 15755 53519 83901 32113 132357 140069 103749 138910 88431 85574 149510 68065 134676 131726 149510 68065 109133 85372 132422 131009 128552 68065 103537 50015 87837 27785,khoa-hoc
4492,64510 154576 19877 142914 139530 93693 64554 131100 46685 118602 87563 64510 22416 154576 19877 28289 21186 87563 64510 49419 115748 86891 22416 124509 142914 30688 139530 64510 46649 30687 62619 84302 52539 66737 131013 64510 103421 162218 22417 154576 64554 131100 95798 43122 80898 147222 147144 28224 93882 96345 118602 103421 15810 30687 150575 139530 135815 22416 132183 108446 132440 76921 22491 62619 46649 30687 64510 46649 66833 23580 158185 28224 131100 97098,khoa-hoc
4493,87837 22857 75044 130088 93693 85372 103421 75044 50761 131169 45959 70301 22480 130088 56565 87837 93693 159982 39560 75044 130088 103421 26876 162742 142219 124820 140272 66728 130088 97268 157391 138899 93840 127018 22640 14926 123366 140825 50761 87837 93693 65408 140272 119142 142777 159982 5627 11652 96163 85372 154354 85334 141411 124046 85225 119142 84895 141411 97795 97334 75043 141411 103493 34942 66983 128956 119142 50012 65408 93603 94726 132489 119142 157635 148526 128180 42241 139626 123447 50761 128552 20357 87837 43078 21251 50761 119142 129025 34912 103513 139626 93716 142863 66983 103421 141411 50761 75043 141411 139626 85334 50761 46267 132938 36216 140166 87837 13490 70416 22480 130088 157649 66720 75044 52585 140177 132353 27262 130088 94726 154004 50761 48593 140167 50761 50761 135827 138899 97122 124820 79223 66979 124662 87837 25836 22435,khoa-hoc
4494,92966 97287 10087 93693 161486 46022 124803 22831 28088 10087 22867 135222 97287 10087 84567 66751 157372 56565 87837 26876 53175 142219 106432 28289 124690 63556 80794 140536 15600 142598 128616 135222 129419 67158 74011 10087 105763 15810 67158 142793 143325 95795 131673 26938 62619 31100 64116 80794 93693 46267 54126 84939 22831 161486 142216 46022 124803 13789 159081 123879 103421 62619 150194 81841 114295 105502 148494 46267 108395 105730 28088 148254 59094 87839 159982 121567 16787 85372 103527 97287 75560 74775 124513 10087 87837 103513 154354 140857 28088 103513 53129 103513 132135 154354 131759 103513 118795 119105 66969 145560 28455 84211 131759 103484 93693 142844 53657 132135 161486 46022 124803 66977 104272 103513 103463 34626 92752 131730 8445 66751 157372 74231 129851 34626 88629 53657 136885 158523 96879 87850 96767 140166 87837 27299 161328 103445 104272 74011 105763 87850 132135 10087 54757 34890 87837 52866 75627 160401 74231 138859 124513 10087 52539 87899 26405 96927 63556 74231 129152 140536 160022 157090 135222 130091 130643 135116 135222 93467 53121 129343 114500,khoa-hoc
4495,15755 124244 22482 158492 84581 43221 124244 15755 138879 146827 160138 114053 142681 65516 157615 130341 27341 84581,khoa-hoc
4496,75401 124333 150565 83901 11400 52773 103286 158481 145777 83901 11400 22417 124333 83826 93712 11400 37593 151582 85372 104227 145777,khoa-hoc
4497,83901 22662 8913 162149 8913 162149 43204 83901 8913 132343 142709 93514 83798 162719 131451 15501 142461 63965 157381 96807 75078 26248 83901 104227 161494,khoa-hoc
4498,14266 62754 97790 63508 114343 85372 62754 97790 79762 8322 80574 85372 129847 31109 63556 92196 150980 75735 79762 62754 97790 114343 63556 8322 80574 85372 62754 97790 93693 62754 97790 66983 50761 161304 106776 144252 87837 26876 142219 48903 161303 85372 93693 26876 92103 62754 97790 87837 62754 97790 50761 106776 144252 124137 14927 159090 142373 158930 46014 159709 87842 64274 150565 135630 141509 135854 15579 160401 161305 161302 64005 66979 158243 124117 97115 135453 75701 150565 135630 124117 161302 31098 22316 135453 75701 158930 150915 63495 159709 157649 62754 97790 119122 50761 106776 144252 105393 141509 103421 43250 87837 63556 33504 50761 106776 144252 140170 66830 160353 31109 53829 158918 93693 43315 54966 50761 106776 144252 103421 129847 62560 31109 63556 92196 62754 97790 13692 87837 129847 138796 140177 142373 158930 75701 160322 15921 64084 43315 141509 162719 140170 151745 162609 160401 87837,khoa-hoc
4499,25831 43010 72559 160482 83884 52145 27602 46267 52145 20277 108865 52415 160482 83884 93529 42239 124137 71286 156235 93529 85516 42239 27602 20277 108865 46267 52145 124137 71286 156235 37831 53180 124164 52145 119129 131100 22736 25831 43010 72559 46267 152856 162717 52145 15424 72559 142291 52693 114295 81841 67911 28061 25831 34910 46267 52145 22234 83884 152856 162609 128180 25831 46267 52145 42239 150404 34913 158702 52145 75627 152856,khoa-hoc
4500,13877 130774 158992 154373 161028 84258 138440 25823 13900 34910 97684 43204 94754 128874 140792 88484 154373 109068 84258 45284 54157 159923 52767 161028 84258 103254 109068 154373 94764 141509 154373 109068 84258 130682 156072 131451 158264 109068 154373 53213 140069 10437 154250 52471 135222 92924 129045 124663 134000 87880 109068 84258 149510 84388 103435 75940 109068 94754 119383 22386 103723 10437 84258 158988 20233 160229 66714 46267 43434 25823 97684 84838 72559 66918 161347 109068 154373 84258 114024 140055 28138 31098 13900 140069 144729 159064 85111 158930 10428 22452 140022 124698 124117 16314 10692 22435 84368 65265 109068 94754 135973 140069 138903 84258 4258 159004 154373 130682 142016 25823 34621 130798 103896 43181 130774 61284 132461 94754 13877 27715 48501 66714 93716 153687 136932 159062 54158 63556 103421 34627 93081 87824 131119 103513 150565 140069 109068 84258 22282 124513 66728 31098 43200 113901 92736 148536 93417 84258 135561 21525 157090,khoa-hoc
4501,22923 26876 134689 133984 139989 84806 143742 134689 133984 139989 84806 8445 13692 143742 129974 140269 27250 140762 135391 85372 84581 28376 140760 13683 135391 85372 22923 159619 84581 133767 63326 34912 8445 39081 134689 133984 139989 42241 150337 8913 154354 143742 129974 140269 121654 8994 53181 139989 128982 129104 157054 162341 26876 139989 22923 66983 97704 65427 66737 150314 162924 143444 130107 159259 27250 26876 130107 84806 139989 13692 47861 88431 85372 131414 142896 111777 42066 52539 135977 133984 103513 135817 130088 87837 103445 63346 42241 15501 139989 34938 121654 21175 87837 97117 140269 88398 129974 88398 97694 144361 42241 96820 19739 41764 115675 134168 150408 103667 159336 162155 87837 66979 131178 64084 140269 51358 113999 129110 139989 8445 13692 159628 27002 22417 85358 148569 26884 130107 84581 131015 132491 63326 34912 42241 25611 83957 130289 27250 74775 109521 78431 142802 150314 143444 130107 102567 75756 83244 64296 22923 13297 27250 159619 63326 34912 46267 103833 85372 80812 51314 144424 27250 74775 109521 55960 139989 43375 159619 26903 84581 157027 22923 22923 139415 154233 139989 133767 63326 139989 84806 25216 124603 151844 22923 69405,khoa-hoc
4502,135222 22417 129351 84929 93945 93693 135222 63837 51905 96879 45905 74201 84929 105393 142863 53667 33526 93570 43155 129351 162365 43204 135222 157649 158517 133770 62626 97115 84929 93945 120755 53175 97115 84929 93945 124488 148614 97115 34934 128472 135630 27414 93467 26876 147143 54029 150326 54977 135222 129974 132422 160401 46267 74074 105393 131741 132327 119352 132997 35143 96879 63837 51905 34584 106244 93570 162149 74201 84929 162692 93570 134689 162149 62156 93570 119339 33526 43155 93570 93693 135222 150980 97681 93561 28366 85324 129974 75424 105393 142863 53667 124046 84929 129974 132422 131013 93570 24277 142793 66983 26876 135222 92951 75424 129974 93816 94764 21525 157090 93570 87837 135222 64248 93570 66737 104184 70416 64318 74074 105393 74074 105393 35143 93693 70267 103430 65402 105393 142863 53667 124513 158142 74074 105393 35143 143343 42490 63837 106244 13286 21479 52934 88538 143406 158048 86065 119352 65402 63837 51905 136871 106244 53976 159654 134920 74074 105393 35143 33526 63837 51905 136871 106244 43155 93570 119339 105393 53667 21876 132524 106244 125459 22234 16114 66983 93693 135222 154386 129351 84929 93945 50761 162875 131013,khoa-hoc
4503,28370 26358 26028 139461 62560 92792 157438 26358 26028 139461 8994 53181 9814 92792 107236 152810 15770 26028 139461 62560 149032 64032 85854 138796 26028 66728 67138 131100 62560 152618 66734 33825 26358 162311 129114 141613 26058 28061 85133 53972 131009 26028 84916 124815 94645 46267 53488 21229 157649 26358 43204 66734 129114 133767 104184 152618 26358 26028 15770 26028 13267 26345 62560 26028 139461 92792 26358 26028 15770 15958 152618 132592 15945 131923 26028 139461 131100 138796 62560 28063 92792 131540,khoa-hoc
4504,43304 153507 43310 157254 150566 95079 85372 92913 151053 134689 150566 95079 140204 162636 97216 127018 144656,khoa-hoc
4505,63498 48501 13916 124318 21395 83821 48845 13916 21395 75701 83821 88629 16526 119095 81496 158481 145777 140543 53175 42239 27654 13916 119122 83821 8450 133767 27262 104184 120477 21395 14197 158481 145777 13916 124318 97334 13400 15966 25842 135862 75701 83813 134920 27206 105597 13916 21251 28502 13916 33825 114247 83826 153507 13916 53976 162719 75701 83813 52944 131463 99626 33825 114247 13916 28502 34525 124605 128874 83821 120477 130103 83821 150915 114198 161023 22524 29458 16526 119095 85139 13916 28502 75701 83821 13525 154852 108601 13400 128180 13916 16526 119095 48501 22524 83821 43204 83821 150915 22283 135561 13525 14332 75701 83813 8430 108601 13916 109871 64228 138551 119095 104272 130103 158481 145777 128982 134689 75087 54559 13916 124318 140543 21395 83821 13525 66734 105447 150190 75607 83813 43204 13916 94114 158481 145777 42239 16526 119095 128982 142844 134689 75087 84581 154395 13916 21064 16376 84942 16526 119095 85139 143459,khoa-hoc
4506,26077 138527 159271 85133 149055 128874 75594 124598 131469 75415 26077 138527 159271 85133 15466 21064 75594 124598 15424 131469 75415 149055 128874 26077 148609 21064 75594 124598 15424 131469 75415 84647 158539 85133 95060 81796 26061 128180 148552 64992 70414 140860 131469 75415 84838 81496 158481 145777 93529 102905 84638 12807 80080 155685 53175 128982 75087 145777 92998 129114 93467 97333 75594 26077 150295 72278 94114 84916 50773 22235 22640 27262 124815 128874 75594 14971 157649 63711 162609 93467 66734 131469 75415 75594 129114 124688 131469 75415 130341 75415 93093 26077 50761 84638 134173 21186 85133 95060 50761 150980 142291 26077 138527 124270 85133 150312 65516 88485 24258 26077 102613 15770 85133 130818,khoa-hoc
4507,71144 145188 124690 43223 28692 92894 131696 52539 22732 87899 145188 16368 119129 46020 40975 43223 53316 162733 162186 24258 84653 28692 114053 27262 104227 145777,khoa-hoc
4508,103430 157381 14953 160590 74832 76949 45802 14953 26789 74832 13916 45697 87989 54029 150258 24898 67042 65006 8994 45802 14953 28516 76949 26789 66564 144424 132556 141516 132562 142697 67932 67042 65006 26835 46267 45802 14953 67042 65006 26835 76949 142409 150258 27217 28068 20051 34598 131049 108601 36803 129343 84653 150258 27217 124745 28111 27262 157593 154501 75533 140773 154625 105668 76949 134188 43439 84653 150258 27217 123946 142682 83578 154039 104194 63923 150258 27669 67122 45792 63639 136885 84653 150258 134531 93716 159982 10952 76949 43204 105668 43310 52539 52648 46267 97818 75701 157649 54029 134531 43124 97818 87989 54029 139626 67042 65006 130103 105668 76949 123483 67042 64980 134531 157649 54029 16432 131116 105668 161449 43566 150451 27262 83146 83937 27217 81796 14953 150258 124603 161328 134531 132422 87837 136641 97818 131723 81796 14927 105376 97818 148552 64085 81796 14927 43439 75701 85043 154689 94925 27532 128903 129503 134531 43310 160450 109521 159277 76949 150575 124513 14953 52585 43036 54966 92853 76949 97818 142646 148031 75763 124509 26248 28163 105502 130664 20357 157659 14197 22065 94635 126647 50761 97818 142475 142198 65006 97805 102581 149772,khoa-hoc
4509,162417 64312 84929 93945 131100 28304 83900 85057 84929 93945 131100 97115 45905 16403 84929 20286 135630 93570 162149 93693 162417 64312 28304 83900 123753 84929 93945 131100 147089 87837 84929 56565 53181 129974 63707 132552 97115 124488 140208 93693 51866 131726 108840 124513 93514 84929 51905 123753 159099 97115 103414 16403 84929 16403 159094 63556 66833 23580 15583 159094 66562 97115 45905 16403 84929 20286 135630 93570 162149 59584 43082 27250 84227 8322 96178 152171 64312 28304 83900 159057 85321 97115 140208 85296 97115 22742 34942 26926 160450 26926 132327 48886 123753 27785 124513 97115 141492 51905 93514 132552 141492 64084 161481 21452 43305 17673 31542 124513 51905 93693 140178 129343 51905 99626 87837 51866 84929 93945 43204 124513 93514 84929 108830 130321 123753 109871 46267 22417 19731 134689 144424 93514 84929 84929 93945 87837 149772 26919,khoa-hoc
4510,83574 71144 26860 43453 134689 83574 26860 63888 24258 53261 83884 45905 64237 27262 103421 157526 42300 83574 131100 143508 144424 132357 71144 26860 132461 66787 147697 63888 83574 140170 72512 15945 88485 124709 43453 22435 85239 72816 161494,khoa-hoc
4511,71907 63916 160401 26248 83901 157649 83901 160401 26248 71907 63916 85268 83901 154611 160401 26248 52241 85274 162199,khoa-hoc
4512,124359 142625 45917 96607 135623 45917 162351 88484 109181 87808 62626 85324 130321 45917 62560 96607 135623 54766 33751 51392 124169 54339 159608 45959 21888 108845 103349 19705 65398 124359 108876 142625 26109 13416 135353 28473 162351 49146 52176 54559 21265 27655 142802 28154 145568 108845 103349 15424 45910 71144 162351 49146 159960 135353 43106 128472 36772 45917 63346 144381 128312 66833 135120 148084 124566 74188 83826 157620 52883 22891 160630 83826 138527 62160 93425 162351 88484 109181 87808 62626 85324 130321 45910 103421 96607 94988 134151 124272 143459 134151 96913 87859 103445 96943 159608 109267 45959 21888 26109 45910 96607 94988 124272 143459 135623 134151 48603 124663 45910 96607 94988,khoa-hoc
4513,97781 93296 131100 162351 71144 162351 131178 140767 156022 52675 129861 97781 24258 104227 162717,khoa-hoc
4514,63963 135222 24258 43342 132524 22263 157254 63963 85239 135222 22435 13692 26876 53175 27250 97115 109593 55538 157254 88589 143424 162609 24258 15945 131923 22422 53261 129235 22435 133770 157254 162692 134689 135222 20233 116525 126701 150324 55079 93712 26919 22295 157254 84227 135222 92853 130393 132524 16368 106419 162200 63963 139687 114024 93097 22295 134689 143424 13692 55538 97082 131599 15655 135222 96775 157254 63963 13781 161406 13781 161406 34621 132414 94726 21844 26211 105393 49992 69330 142802 44909 135222 98550 85334 157254 63963 131599 135222 93726 108845 63861 157262 93712 66983 162414 138551 119095 15655 64228 135222 54845 130483 40899 31824 10782 142198 22857 27520 22282 25836 85334 132524 63963 157254 133766 135222 148479 158131 97230 126701 150324 55079 22295 52936 13781 157254 135222,khoa-hoc
4515,22417 140124 143508 144424 22417 140124 8445 105763 159260 93907 150333 64274 154386 129406 97684 140124 88628 93886 19731 116489 140124 27227 129923 53997 103819 83901 75961 31873 15921 22572 136011 136812 140055 42298 82067 52448 133767 140055 87899 154386 19731 143508 144424 124005 93949 141492,khoa-hoc
4516,87955 20278 131100 162717 44249 97334 139172 6076 31873 65520 141512 124001 14372 11559 83901 50761 109133 85372 131088 55662 106817 34598 160322 114297 27197 63973 30031 82284 11559 109133 85372 83901 53611 22831 63326 108876 160499 83901 114500 6076 63923 96879 45989 124074 48845 157434 83901 154658 129343 52539 31873 65520 11559 109871 131088 55662 52539 22732 87899 83901 34162 22640 160499 22654 124597 92177 27258 97334 109267 142800 34527 140208 83901 3724 63973 85372 97334 27197 63973 132500 83901 75932 131647 53755 85372 83901 11559 83901 93387 50761 74657 148479 138989 123093 131647 85372 138894 50761 97334 15517 11559 83901 129779 114307 16250 55085 75401 83901 50761 105600 158264 83901 109133 85372 138899 42984 83901 39059 129343 83905 71723 94901 135958 85321 22654 94571 150298 97199 19749 72252 105494,khoa-hoc
4517,128497 114295 124485 135630 159150 46441 53997 27609 128497 27250 52580 149772 85372 86505 103421 128497 159759 124485 135630 159150 128497 46441 8913 87686 135630 159150 53997 43078 63961 116623 86505 154354 81496 66870 47291 103421 150337 53175 34912 142251 53997 116623 20357 105420 34940 75635 128497 148508 104184 75635 144730 135630 116623 13683 66870 108450 71168 64084 154348 128497 8913 135630 4258 128497 46441 15917 114295 8913 124485 135630 65516 45905 135630 84926 66870 160401 103421 150337 31098 22236 21251 15552 130107 8462 128523 100861 103720 124815 160478 105381 86505 158044 22158 116623 53483 66870 150337 128956 34912 66833 53483 157649 159336 108450 116623 128560 128180 150337 135630 64084 144730 52661 86505 52675 67040 53997 42487 131726 128497 46441 136642 116623 103421 53997 21863 157649 50761 21239 128497 150980 97681 52539 143508 65516 159064 135630 35378 162609 160401 142802 92737 88483 128497 7713 128497 132849 96986 157615 135630,khoa-hoc
4518,54126 143416 96623 159709 72154 94754 54126 143416 84938 94764 50774 54126 143416 114295 124046 53181 15903 60447 46378 129406 40689 140536 86038 94764 96623 84938 72154 43089 42658 25611 158142 41501 97733 56565 27647 130341 92853 140881 149185 154039 124327 161184 54126 143416 85296 158142 162362 132461 97681 135889 81841 54126 64274 93883 93659 87766 54126 143416 66983 154386 85296 139442 159709 86335 53997 140148 129406 27299 140881 72493 142475 159737 63837 41501 130071 54126 143416 52920 46267 54126 85296 34634 94730 129343 124793 74266 84938 160324 43548 46267 81796 54126 97334 34634 50774 142942 28334 159094 42658 124793 42649 162609 138982 83849 114307 126847 162828 53337 54126 143416 93079 92237 40689 13692 53997 84581 142191 92805 50761 124005 40689 158142 93097 54158 143416 43453 22435,khoa-hoc
4519,148508 14927 67076 153918 135862 74121 85372 159627 14927 52926 49999 153918 124137 22234 8322 80574 85372 92853 161328 16124 52936 159627 14927 135862 58346 27299 80574 42239 27802 116413 15600 87686 124137 105988 131251 145486 53175 55571 116484 124509 24258 159627 14927 48845 143459 48845 93693 131013 43517 87837 88589 159627 14927 65415 153918 135862 160401 159627 14927 119122 153948 124137 160478 14927 159627 14927 42246 159759 84212 83957 153948 160478 159627 14927 153918 135862 87837 26876 142219 103194 93693 159982 70171 15972 86065 84215 33937 159295 159627 129974 103421 64233 14927 153918 135862 153948 26807 48845 153918 135862 14927 125459 153948 124137 142682 112628 159627 14927 159295 84108 93387 153918 3415 131664 27250 131451 109521 10533 44934 63867 44622 66977 33915 63837 75223 160609 135561 63556 139626 153948 124137 64084 88589 159627 14927 84717 14927 135885 153948 153918 135862 48845 15629 116314 17078 130103 48845 31824 63991 124137 33915 22234 75928 16191 153918 113276 117925 150915 142267 14927 153918 135862 159627 14927 153918 87850 150915 13467 94916 14927 154039 129343 34584 52926 49999,khoa-hoc
4520,109277 85274 162199,khoa-hoc
4521,132461 51415 136914 150553 10692 17745 93693 103421 157058 67076 119122 66977 162218 21251 161320 149032 17745 70074 125080 157058 97658 158702 105786 109140 93693 128956 157058 149772 34942 43089 136599 53810 135630 157058 132461 51415 103414 74805 97795 66836 149032 17745 97334 123964 86135 135192 109400 17745 140166 157058 124117 113250 31098 22316 10625 34818 20301 149032 20917 21251 66977 157027 159062 10692 157058 136914 132461 51415 132461 51415 63963 29477 124117 21251 149032 17745 64237 103421 29477 10692 140177 143343 135630 20608 93716 135353 53695 109521 70092 87837 97334 34938 151925 127027 98000 128180 64237 159963 135630 13692 157027 159062 159963 93573 134920 149032 17745 88417 149032 124117 113250 50761 20917 22316 31098 34818 20301 149032 159358 140536 87837 124117 113250 43204 93693 34940 97158 88483 74566 29477 140177 63848 135630 157058 162149 124046 159062 10692,khoa-hoc
