doc_id,content,label
25697,87744 104423 43453 46267 84950 142475 16964 27341 142798 156034 123967 46267 84950 10794 114223 149940 21565 84883 156992 16029 84901 142475 158142 16964 75303 162364 27341 142798 156034 26866 114223 149940 64308 15990 15770 142191 42490 21565 109149 149341 158071 142916 43453 27341 139998 93878 162364 14831 136766 33812 51399 21631 162750 140464 154393 109338 138869 139998 104184 75803 4965 14582 24282 103421 75627 93878 27745 124598 158988 103414 160401 133766 97253 143424 53916 33825 135875 46267 43373 128279 93692 75303 103667 93376 150933 139998 104843 150923 157649 22664 75303 24282 97286 148336 93878 139563 124598 158988 119383 28224 22742 15511 27341 124782 33827 159332 14403 158185 93878 84883 156992 16029 84901 75303 142475 158142 16964 27341 142798 156034 139998 87744 17062 8245 153628 97253 114307 10794 159709 142393 133839 4965 96793 51126 10794 129779 10734 153581 151053 51392 94175 157649 150923 97334 128692 103667 93376 150412 15524 28224 87563 157649 27699 143424 92853 103421 24282 157368 97334 22435 93692 103246 93878 15785 133839 27647 128968 133767 125523 33827 158185 14403 153628 142798 156034 134689 161545 145777 87744 104423 43453 46267 84950 10794,phap-luat
25698,22380 153654 22662 52539 96879 149031 124244 15755 158142 15590 34584 124252 26892 29192 27669 27647 65027 75222 103421 131251 161722 51392 17318 75222 27647 65027 65408 153654 103421 130128 52539 22831 124244 15755 158142 15590 34584 64148 124252 34071 158142 84272 157587 72256 74366 135924 154393 140464 17318 154259 43398 22857 92103 43389 52574 27602 62593 150298 129130 63556 10606 161722 55105 132562 134689 161545 93659 52539 97199 124513 27669,phap-luat
25699,26835 22435 109015 25987 45742 92970 138838 17037 75330 10606 17037 87744 17062 159064 22435 92984 109015 25987 149016 149054 123820 15770 103677 123964 135434 142928 101112 26866 133839 15770 14818 26271 123967 64510 54339 151038 75387 22662 64510 157649 144656 25987 149016 154393 14159 51392 28428 133839 26835 103421 22435 93866 159064 28224 93425 125080 28068 26592 138838 48838 27647 148315 158071 154354 51131 75387 103414 75536 135434 133784 134522 139238 157649 142598 114223 149940 15901 140643 70641 51131 103421 75387 72143 18136 17037 142682 123964 10606 20301 134522 162223 101112 105580 26866 140643 10618 28520 162790 15770 75387 53916 87744 17062 13416 103667 27647 52916 26866 133839 158071 88589 109580 97253,phap-luat
25700,87786 156943 103667 21452 157620 154340 46267 18819 63706 143415 48838 27647 87766 123967 24282 103820 161481 143470 142682 160092 73563 92931 26866 142598 126766 158071 150980 21452 46267 143424 104397 15707 131261 15985 93659 87842 43250 16069 123967 24282 103821 143468 160092 48515 63706 27250 158071 103421 97253 73285 150413 160401 54086 46267 28503 120421 63897 154312 27954 124598 128956 48838 92853 124690 105513 50078 104397 15707 131261 15985 126766 103421 63918 87764 103414 63452 132491 27647 26804 34697 75874 48838 128279 22742 73073 24282 141185 92956 64046 87964 124858 158203 13229 142223 124690 48557,phap-luat
25701,28158 135405 55039 15770 159966 123989 34621 114740 140844 114030 150575 45810 28259 21244 104466 159923 156940 130696 143508 161545 135405 92237 132778 160096 132594 92237 130321 28259 96943 114112 143508 161708 158058 28288 104053 55039 123989 159960 124755 28259 97805 159966 22836 28158 160096 27250 158071 160401 92237 93726 126897 135405 103421 131750 139973 92237 154623 150575 22801 157043 143508 75607 74584 66947 143508 92237 93726 161717 104322 140181 27231 20357 105401 21244 28259 28288 128490 104466 159960 22262 104322 140181 27231 105401 54999 21236 135405 52366 131027 43523 29172 105401 66882 10602 21244 92237 104466 43029 143508 161545 139998 21244 66720 8445 46118 160322 46118 160322 93648 28259 15324 53244 28257 22855 160105 28259 92237 160096 29172 66956 63489 97769 135405 29172 158044 161751 129343 92237 154386 147637 143508 161545 139985 103054 105401 92237 154386 139998 158044 29172 114740 92237 129047 143508 161545 74299 22142 21236 139998 16896 8284 29172 105401 126896 132556 131315 143508 161545 139998 131090 92237 160096 63489 145137 104053 29172 126896 92103 132556 29172 157375 154427 124325 29172 161644 54559 97082 147520 27197 154354 150575 22801 135405 157043 143508 161545 53889 87824 105401 50601 22812 53283 137632 142855 92237 160096 158044 92237 65403 43310 142660 13683 142928 52670 104053 147520 103421 34621 145568 105401 162620 145137 132556 131090 139998 131090 139998 132556 92237 45810 150575 160450 27018 129442 66882 54999 83151 135623 145137 139998 131090 131594 43295 42618 132556 145137 83146 28259 92237 160096 83200 139999 83151 74125 160475 87946 97762 129212 93726 147520 96820 108480 65290 53311 64308 151038 105401 22260 108480 147520 125502 64308 151038 158071 114740 105401 140926 156940 108876 128988 143508 161545 132556 29172 105068 52670 28159 135611 145568 108845 145137 50761 142802 140844 105401 108876 125500 133839 88538 102891 154737 29172 54559 160401 53175 64308 151038 28376 27602 123964 158071 142928 65027 126656 16469 26865 4120 142768 108876 64308 55039 52670 145568 108845 145137 50761 142802 140844 28159 135611 108845 93726 109267 65027 53889 87824 93659 75536 63708 105401 10794 83826 138527 131600 133839 92237 154386 19727 67632 159709 137167 26865 4120 15770 142191 42490 50601 114740 22812 53283 92237 160096 131414 105401 28609 142855 137632,phap-luat
25702,132461 124244 145000 109015 25987 135353 52176 150980 97683 28503 109015 25987 105513 102008 52176 132862 46267 158723 26866 50001 52176 105580 75932 22838 154346 150980 97683 105513 102008 150565 160138 128968 48494 109015 25987 93659 130107 105513 102008 26811 124244 97681 27647 48838 93883 22870 46267 158723 132862 109015 25987 132461 124244 145000 22193 109015 158539 132461 124244 15755 157277 16376 22193 159709 87744 104423 97683 142393 139250 46267 154346,phap-luat
25703,97805 43082 141294 140927 52641 22664 13566 157318 52036 123483 65516 97805 43082 83146 52539 22664 72284 154520 141294 140927 160316 26866 129406 146414 87970 142191 52916 138330 52670 28159 130341 54339 20301 83146 52539 22664 162235 129406 146414 52036 43082 27018 150308 153616 126847 16029 84901 154520 97318 140927 160316 141281 52036 46069 92261 34906 148315 158071 27647 154354 131578 72284 62593 93659 72284 83990 97253 20301 45993 158185 15160 130071 52036 158988 34715 46267 27745 29458 157649 153628 52036 159709 137514 133831 146414 72284 103421 52036 72251 157318 85215 13566 22870 65516 105668 22664 83146 52539 72284 94629 153628 154520 156940 27250 26866 72284 62593 88589 156940 83990 97253 120421 27647 87766 151033 27421 64986 150308 52645 134769 62593 148457 72284 94724 157649 126647 52641 48603 142191 67020 158492 84581 161630 86038 140009 138551 158704 42541 84321 157587 15906 64308,phap-luat
25704,74148 92123 43029 52539 22732 143508 161545 123820 65408 24520 22831 46034 94730 27564 26302 133839 93659 103421 22831 92123 150291 140724 26789 52539 22732 143508 161545 28376 158071 22572 13237 142845 53754 20301 103421 87786 24520 129847 46034 27018 94730 21579 27564 26302 120199 20286 75932 22838 108876 65408 131558 26240 53754 140178 114307 63991 46034 103421 92123 150291 140724 161736 62325 33732 22386 129847 46034 75338 64233 46034 65408 20301 63708 24520 162692 27252 92123 52539 135973 62560 138576 52539 22732 143508 161545 53175 27564 26302 75932 53754 105580 28376 27647 22572 13237 63708 24520 94738 22831 75975 46034 153915 158736 154646 54919 74148 52539 62594 94730 82968 21579 140178 114307 129847 46034 27647 103421 92123 162692 135973 143508 161545 74148 52539 27018 31937 140324 131594 94738 161306 159608 64986 132728 142223 22870 75961 151033 85296 158071,phap-luat
25705,25820 88018 92223 158930 18833 42981 162721 76085 87910 27745 66734 159064 84942 143424 16069 138808 26866 142598 75222 64308 15990 142191 42490 91460 135924 154393 140464 15707 52670 43453 87910 43223 93376 136018 34705 15911 66734 67911 159064 16069 132461 22591 66792 84942 87910 22193 88018 142291 160401 15511 20301 143424 16096 154354 16013 142598 92223 158930 87910 26866 51392 160447 93659 87910 87856 47999 76086 158930,phap-luat
25706,128279 128584 97671 84310 154556 21464 161513 20301 92853 157649 159709 148940 103421 128279 21452 157620 21464 161513 150365 159982 71760 104397 4267 51425 92853 160401 20301 105668 84883 109397 83826 96783 154356 17062 157649 53483 159709 54544 159709 148940,phap-luat
25707,93949 16120 138869 99824 124005 97711 16120 52651 83901 90284 138869 99824 7815 52645 43373 20301 138977 83809 120199 20286 75581 157649 97713 160401 159358 93669 52645 124924 27577 109593 97711 93949 162223 4215 138515 103421 90284 93949 16120 27018 132804 129442 34791 84939 147318 83957 15284 27217 83826 157620 162636 141279 156992 93949 70640 160401 16526 72143 99824 28294 159608 15501 70640 85274 103667 138977 162223 4215 27272 72143 70640 131708 16120 52651 53821 140059 21229 8913 147632 52176 157649 93440 7815 52645 99824 138869 70640 43373 125523 141279 156992 63556 53612 151033 13416 161535 4120 124005 109593 97711 138871 52651 52645 31826 105763 97711 93659 124005 141322 16964 43078 63556 65408 21674 16250 65408 138987 161490 133767 93949 124005 63556 53612,phap-luat
25708,150923 135609 22591 65422 159259 132556 70278 97769 22591 43373 42459 145137 132556 27250 128265 156940 66752 139998 22591 43373 145137 134689 97238 28347 48603 22797 65422 22591 140881 103264 140881 27250 128265 156940 66752 139998 161510 157318 162620 42459 22591 145137 97769 157318 139998 27250 128265 156940 66752 133767 139998 90453 71856 136880 84942 142496 139998,phap-luat
25709,15571 132645 81829 54050 75701 52623 15571 132645 26913 159294 54050 161630 15306 159294 131736 128992 71856,phap-luat
25710,141175 87563 162403 141593 136828 74559 141171 156940 46267 161588 52539 135973 131074 6952 43228 114030 92237 134805 142916 135881 63326 42492 125500 142598 63747 139427 134805 65991 11548 109599 87563 141171 142916 84581 83957 84581 146890 84581 56616 128552 52670 20239 139998 134805 141171 142916 138838 42492 26279 87563 94734 147318 85324 114030 6952 131074 43228 158723 88422 67559 25611 131315 157402 143512 148508 114024 134689 161545 138923 6952 142609 142682 134456 114030 133831 93440 27647 15770 128968 131074 43228 134689 161545 88435 85296 158071 46267 161588 4965 15770 63692 74766 93659 131074 114030 131074 6952 43228 37437 144424 134689 161545 125523 136822 142191 42490 26866 63747 114128 134805 108659 95079 83575 13409 158988 162403 148336 92736 13286 42490 75607 131604 21064 128874 13286 42490 141175 150322 83804 28503 130070 43181 141593 15424 52649 161352 128874 103421,phap-luat
25711,66918 21667 22435 94895 22664 142191 154354 124333 87744 17062 33504 21667 94895 52539 22732 93866 22664 45868 104161 26866 142191 52916 158071 52670 43453 124333 16013 16376 93425 158075 15966 157498 131261 124410 109271 87815 15966 124333 142611 15010 62593 52670 27250 26866 27250 158071 135842 154232 52936 16964 4215 42239 150980 154507 28448 54339 103667 27647 52916 26866 52176 124333 20989 154393 131294 104161 161630 27018 157649 22664 45868 46267 135852 161422 154507 70640 29458 28516 21667 93866 16376 94895 124333 158492 29458 114079 158539 21667 70640 154686 97253 46069 22435 22664 156940 124333 157649 150413 16376 83884 150282 161406 156970,phap-luat
25712,43082 144424 22193 136599 160499 136599 87859 43082 27018 15518 161629 22193 43029 144424 135442 142916 54147 125502 139427 51738 90667 156940 141171 53512 156947 142916 84225 54147 22193 136599 24244 87859 72929 141171 142916 75868 20239 139998 66983 158071 154354 87859 24244 128257 160499 157644 34539 133839 72614 43204 43029 144424 130091 26240 147522 133839 72614 53204 143491 26240 126897 43099 34877 43204 43029 134689 161545 53204 108433 26240 136599 43204 87859 22236 104143 160499 42618 132556 24244 43376 94737 87859 53204 136599 53204 147089 70408 131594 159294 54050 43204 43375 94737 87859 134689 161545 4965 53487 24244 87859 126646 75708 84230 43306 81809 140629 93772 103421 135968 158539 54029 10671 75860 87859 26240 147520 13683 26866 87859 72614 135442 142916 84225 54147 132556 22193 104724 87859 97762 27250 26866 27250 158071 154354 97805 26240 147520 142660 52670 105068 53204 53512 75749 43204 87859 70408 24244 27785 52916 75860 22193 87859 53204 75860 134689 161545 70408 54029 53984 28500 136599 159982 154806 104701 133839 4965 55017 94730 54770 119142 132556 153930 53204 28068 70233 27250 158071 154354 53204 46066 132556 157395 54147 22823 13683 26866 153687 135609 52916 93659 159645 105668 142656 53204 75860 144424 135967 136599 159982 25611 22853 27258 62593 140881 87859 72614 53204 123447 136599 92956 24244 22193 132556 144424 159294 54050 131594 94737,phap-luat
25713,128584 129130 22386 21464 67020 67721 150408 46267 67020 140086 26239 27341 142291 138930 15461 132556 15324 129130 22386 21464 159150 26866 15731 52176 86038 126847 13683 150980 125095 140086 63556 104397 104132 97253 128584 162623 114307 21464 154354 97253 88487 75932 22838 93467 51314 26240 48838 130128 158930 15384 21464 162623 114307 48838 130107 86038 126847 25611 128584 140055 26239 120421 150413 46001 150412 22386 21667 15010 142798 27026 97253 15966 27699 105447 63808 97647 16250 162623 114307 72563 26866 15731 142802 158071 63706 159150 72251 140055 27647 144733 159709 31098 144730 97253 45924 158264 140055 45896 160429 159809 22870 26240 63706 48838 65408 142590 103421 34621 144733 62593 97253 62593 67721 51392 130556 128584 159150 13268 42459 67849 63556 140055 26239 158073 62593 83990 134769 67721 138925 25606 131676 67721 25611 27647 27341 142291 22386 21464 46267 67721 15863 75932 22838 86038 126847 25611 130107 8284 150980 125095 34584 161306 4965 142793 67721 70261 161181 157649 43080 130343 135786 43398 146991 126896 15324 125095 42658 138925 4215 131599 161181 27311 159332 132556 15324 27647 151033 22864 93467 4215 131599 135376 90037 26240 131490 67019 88483 75627 67721 34634 142646 54145 63911 45993 158142 26240 131490 130075 154348 130344 125095 42658 62593 52675 67721 27647 108871 21508 151033 160368 33341 154623 27250 27647 154354 151033 125095 42658 27341 142291 7843 158071 27647 139250 13683 67721 125095 140086 32773 134769 126847 138925 33751 131708 150980 125095 140086 131732 67020 67721 34945 150413 67721 129130 33751 62593 33751 108694 67721 109015 128584 129130 22386 21464 43029 134689 161545 138930 143508 161545 27018 15326 62593 33751 27647 134769 67721 128584 131708 150980 125095 34945 67721 62593 97773 108694 134689 161545 70304 66949 67721 83146 70255 45802 15324 138576 134689 161545 54999 15324 16173 63681 130344 149397 16250 27262 66949 138930 15324 67721 75379 50527 93952,phap-luat
25714,52539 22732 144567 26866 154393 43271 140780 62626 135623 13825 124101 26866 154393 85274 72143 52539 22732 66734 43313 26866 154393 14217 51392 65232 65227 142682 85274 62626 135623 13825 124101 50897 161622 104184 66734 28294 138925 130596 64338 154508 28294 113898 138925 162926 154393 144567 26870 43313 66734 154402 137673 162750 120430 160491 103223 157649 62560 85358 141468 42223 22193 53483 51392 53119 26866 142598 65227 158071 34621 45738 138515 26891 92803 96607 124101 50897 161622 134172 154402 92853 54559 97082 52539 135973 42222 96607 26018 135623 75932 22838 15785 42223 34906,phap-luat
25715,72566 143424 93718 16147 83996 92970 66728 24240 93718 28370 53874 23652 143424 72566 51392 105718 142598 53874 92970 129130 93718 161299 140287 104184 105668 93467 114307 93718 150404 50771 75092 22742 93718 65408 103667 103421 72566 22435 43223 84653 150258 19372 129847 46267 83996 162362 85065 23652 15511 50774 84883 109397 93467 157649 105668 62593 46267 42459 108694 53948 140287,phap-luat
25716,72563 26866 15770 97895 22572 26287 142494 26173 94729 114740 52916 97895 114729 105668 22572 26287 142494 46267 72563 26866 51392 94175 161629 26173 160092 91563 136788 126654 26866 142598 161629 8259 43082 26866 142598 108876 26173 103767 4120 51392 94175 130460 136242 66882 108876 64308 15770 142191 42490 90887 142916 22572 128265 27048 154742 52636 128588 91517 158071 62593 93120 26173 103749 162223 158071 142863 26866 51392 94175 151033 26866 142598 142191 159175 46267 26240 126799 113889 108840 66979 145568 97895 114729 93120 8259 43082 108876 26173 108845 92134 160092 131289 151038 147520 161629 128265 67137 63312 88789 103807 147522 51392 94175 65404 104536 54339 93120 129130 160322 96607 141056 154393 104331 51392 94175 103421 140055 53261 26287 75382 124137 161629 45993 158149 26866 26866 51392 94175 140055 16314 75344 10602 93120 92739 26866 75344 10602 141835 70418 140055 157649 151033 21704 105668 67259 22886 27252 157277 148496 53261 26287 140055 34815 143468 97795 147520 51392 94175 103547 75536 15770 142191 42490 93120 158071 142916 22572 128265 27048 15770 97895 130596 143444 147520 26866 26903 153818,phap-luat
25717,52539 22732 153581 42499 130826 161168 132556 143508 162790 65408 42239 124685 114223 149940 27647 103421 52539 135973 104194 161168 132556 143508 123888 153628 92103 20301 128180 134522 26866 142598 114223 149940 162790 65408 42239 161168 84923 159846 85736 52955 154393 14212 51392 21631 27647 103421 128968 52539 135973 104194 161168 158991 52539 143508 161545 153628 123888 93659 142191 46267 52670 42239 124685 27754 153628 92103 26240 158071 143116 42239 161168 50761 52539 22732 160013,phap-luat
25718,75555 53123 53519 162188 22591 43155 84971 22591 19749 131706 19989 134172 46267 84653 160322 24266 129130 123979 15783 157152 144656 18891 86695 25881 92853 103421 128279 91475 26240 103304 92237 150445 159709 63556 34827 33832 154393 81263 124108 52176 94563 130341 160401 84901 28224 81841 28224 156970 124216 16048 93659 154354 150414 128279 97253 143424 63556 128279 48838 151038 85139 143415 103421 34558 97253 22263 34773 83826 96783 22263 34773 124216 16048 81841 25881 28587 162188 93659 66979 94563 160468 143424 154346 125797 157649 63556 34827 33832 20301 8259 21225 63424 87744 17062 62593 27647 22760 151038 90430 84971 94563 62593 16069 94563 91472 66976 19989 93627 94563 19989 83990 108896 46267 84653 160322 129622 43310 94563 65422 84971 125500 129622 19989 136883 124969 70233 92970 27217 34330 123979 43453 94563 129506 90139 19989 131315 54999 43029 134689 161545 19989 15600 134689 162717 94723 16896 42618 50012 66949 15600 114334 88936 126647 142682 19989 45993 158185 130071 129506 53182 24266 22591 129622 54076 42459 103468 139998 124969 129506 75555 131654 22831 22296 25881 85254 45839 17362 134689 161545 94722 85321 13566 129622 109015 25987 105513 92630 52176 26864 157152 94563 153581 125797 22662 131057 51392 88424 124108 34818 159709 157649 157152 97253 144656 18891 101943 124603 43155 94563 28502 85045 151053 150566 150445 159709 53120 102608 153581 22193 34827 33832 151053 154340 71856 150445 159709 102891 154737 19989 27151 160401 63911 125501 52176 74559 156940 143405 15994 62593 8284 129130 158988 22591 53672 43414 134172 160322 96776 129343 84581 19989 125500 52176 139438 141171 21123 96607 95782 46267 157152 97253 144656 129260 156940 21123 142916 43453 129506 161644 105350 141171 112199 142660 142928 74559 141171 145777 31826 102896 154427 19989,phap-luat
25719,46267 108426 159819 66793 15499 140881 104158 159645 66793 132556 74146 93760 60473 46267 28609 72563 8259 109267 34938 159819 52913 46267 129366 62594 97762 132556 64178 53889 20301 137619 88538 103799 43082 142843 159819 147318 88538 103771 8259 109259 74272 34938 159819 113419 125500 156949 141171 15994 89687 88538 136788 34938 34938 159819 113419 141171 46267 15994 104158 42246 129366 62594 97762 132556 64178 53889 140881 159645 66793 15994 138141 88538 43082 113419 91349 88538 103771 113419 46267 128265 15278 141171 142916 75753 22846 108888 128265 27048 102891 124325 125500 52176 154354 104544 103771 113419 22793 34938 154386 159819 159321 52176 139442 42487 131315 159960 93760 60473 94764 65009 143508 161545 113419 85324 34938 140881 15994 162311 75763 123903 93760 60473 42618 132556 27258 143458 52670 145568 108845 71760 103675 126656 162719 108433 147318 94764 43087 66793 52913 104544 104743 88538 103771 113419 22260 52913 75300 141171 15278 124325 147277 143508 161545 74146 108426 159819 42618 124621 11940 34938 159819 132343 143508 161545 74146,phap-luat
